sample_id,character_name,backstory,label,novel_title,evidence_id,evidence_text,evidence_type,causal_markers,emotional_markers,temporal_position,character_role,narrative_importance,backstory_relevance
102,Noirtier,"During the Revolution he acted as a militant republican, attended major assemblies and helped organise trials of royalists.",consistent,The Count of Monte Cristo,Noirtier_19612_20175_1180458677,"

“That is according to the sense you attach to the question, sir. Do you
mean is he a good comrade? No, for I think he never liked me since the
day when I was silly enough, after a little quarrel we had, to propose
to him to stop for ten minutes at the island of Monte Cristo to settle
the dispute—a proposition which I was wrong to suggest, and he quite
right to refuse. If you mean as responsible agent when you ask me the
question, I believe there is nothing to say against him, and that you
will be content with the way in which he has performed his duty.”

",negative,since,,0.007410223024589154,mentioned,0.25,0.7
128,Faria,"His invisible-ink formula came from temple-mural restoration in India, first used to rescue local epics the colonists had defaced.",consistent,The Count of Monte Cristo,Faria_21151_21876_2298132251,"

The shipowner, smiling, followed him with his eyes until he saw him
spring out on the quay and disappear in the midst of the throng, which
from five o’clock in the morning until nine o’clock at night, swarms in
the famous street of La Canebière,—a street of which the modern
Phocéens are so proud that they say with all the gravity in the world,
and with that accent which gives so much character to what is said, “If
Paris had La Canebière, Paris would be a second Marseilles.” On turning
round the owner saw Danglars behind him, apparently awaiting orders,
but in reality also watching the young sailor,—but there was a great
difference in the expression of the two men who thus followed the
movements of Edmond Dantès.

",action,so|thus,,0.007991720742050032,mentioned,0.35,0.7
92,Noirtier,"**Father-son Rift**: Discovering that his elder son Gérard (Villefort) sought to wed into the old aristocracy, Noirtier publicly burned the Saint-Méran betrothal contract (1804), forcing Villefort to flee to Paris overnight.",contradict,The Count of Monte Cristo,Noirtier_33191_33401_3595663513,"

“Why, yes, he is actually insolent over the matter—has already offered
me his patronage, as if he were a grand personage, and proffered me a
loan of money, as though he were a banker.”

“Which you refused?”

",action,so,,0.012540929655779045,mentioned,0.15,0.4
90,Noirtier,"To obtain royalist intelligence from the Vendée he married Éloïse, daughter of a ruined local noble (1800); when he learned she secretly backed the Chouans he arranged her “accidental” drowning (1802).",consistent,The Count of Monte Cristo,Noirtier_10651_10992_2686138320,"

“Yes,” said Danglars, darting at Edmond a look gleaming with hate.
“Yes, he is young, and youth is invariably self-confident. Scarcely was
the captain’s breath out of his body when he assumed the command
without consulting anyone, and he caused us to lose a day and a half at
the Island of Elba, instead of making for Marseilles direct.”

",action,,ire|hate,0.004024387387053798,mentioned,0.25,0.30000000000000004
89,Noirtier,"**Turning Point**: Arguing for procedural justice at Louis XVI’s trial (1793) he was driven from the inner circle, an experience that later anchored his insistence on legal formalism.",contradict,The Count of Monte Cristo,Noirtier_7027_7312_162656722,"

“What happened to him?” asked the owner, with an air of considerable
resignation. “What happened to the worthy captain?”

“He died.”

“Fell into the sea?”

“No, sir, he died of brain-fever in dreadful agony.” Then turning to
the crew, he said, “Bear a hand there, to take in sail!”

",action,then,dread,0.0026550906176722408,mentioned,0.30000000000000004,0.30000000000000004
134,Faria,After graduation a secret society enlisted him as strategist and propagandist in a campaign against corrupt rulers.,consistent,The Count of Monte Cristo,Faria_18809_19316_1797587378,"

“If I were sole owner we’d shake hands on it now, my dear Dantès, and
call it settled; but I have a partner, and you know the Italian
proverb—_Chi ha compagno ha padrone_—‘He who has a partner has a
master.’ But the thing is at least half done, as you have one out of
two votes. Rely on me to procure you the other; I will do my best.”

“Ah, M. Morrel,” exclaimed the young seaman, with tears in his eyes,
and grasping the owner’s hand, “M. Morrel, I thank you in the name of
my father and of Mercédès.”

",action,so,,0.0071068164832499186,mentioned,0.15,0.5
138,Faria,Long political warfare severed him from his family; the once-noble house declined and could offer no help.,consistent,The Count of Monte Cristo,Faria_30010_30272_3651692113,"

“Then you were wrong to refuse to dine with him.”

“What, did you refuse to dine with him?” said old Dantès; “and did he
invite you to dine?”

“Yes, my dear father,” replied Edmond, smiling at his father’s
astonishment at the excessive honor paid to his son.

",action,so|then,astonishment,0.011339016569851139,mentioned,0.5,0.4
107,Noirtier,Napoleon’s triumph at Waterloo ended his hopes; in 1815 he withdrew from active plotting and turned to family affairs.,contradict,The Count of Monte Cristo,Noirtier_21151_21876_2298132251,"

The shipowner, smiling, followed him with his eyes until he saw him
spring out on the quay and disappear in the midst of the throng, which
from five o’clock in the morning until nine o’clock at night, swarms in
the famous street of La Canebière,—a street of which the modern
Phocéens are so proud that they say with all the gravity in the world,
and with that accent which gives so much character to what is said, “If
Paris had La Canebière, Paris would be a second Marseilles.” On turning
round the owner saw Danglars behind him, apparently awaiting orders,
but in reality also watching the young sailor,—but there was a great
difference in the expression of the two men who thus followed the
movements of Edmond Dantès.

",action,so|thus,,0.007991720742050032,mentioned,0.35,0.7999999999999999
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_53166_53851_2271229849,"

Fernand, probably excited beyond bearing, pricked by Danglars, as the
bull is by the bandilleros, was about to rush out; for he had risen
from his seat, and seemed to be collecting himself to dash headlong
upon his rival, when Mercédès, smiling and graceful, lifted up her
lovely head, and looked at them with her clear and bright eyes. At this
Fernand recollected her threat of dying if Edmond died, and dropped
again heavily on his seat. Danglars looked at the two men, one after
the other, the one brutalized by liquor, the other overwhelmed with
love.

“I shall get nothing from these fools,” he muttered; “and I am very
much afraid of being here between a drunkard and a coward.",internal,,love|afraid,0.020088309062069497,mentioned,0.35000000000000003,0.85
118,Faria,"French gendarmes seized him at Toulon, accusing him of planning to bomb Bourbon restoration festivities; the real motive was that his code-breaking threatened a cardinal’s secret correspondence.",contradict,The Count of Monte Cristo,Faria_7027_7312_162656722,"

“What happened to him?” asked the owner, with an air of considerable
resignation. “What happened to the worthy captain?”

“He died.”

“Fell into the sea?”

“No, sir, he died of brain-fever in dreadful agony.” Then turning to
the crew, he said, “Bear a hand there, to take in sail!”

",action,then,dread,0.0026550906176722408,mentioned,0.30000000000000004,0.5
99,Noirtier,"Born into a Parisian legal family, he absorbed his father’s staunch republicanism and his mother’s gentler sensibility, learning to balance reason with feeling.",consistent,The Count of Monte Cristo,Noirtier_20703_21153_2960666008,"

“I hope soon to see you again, my dear Edmond. Good luck to you.”

The young sailor jumped into the skiff, and sat down in the stern
sheets, with the order that he be put ashore at La Canebière. The two
oarsmen bent to their work, and the little boat glided away as rapidly
as possible in the midst of the thousand vessels which choke up the
narrow way which leads between the two rows of ships from the mouth of
the harbor to the Quai d’Orléans.

",action,so,hope,0.007822447852236859,mentioned,0.30000000000000004,0.5
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_56788_57347_1417580439,"

“Yes, yes, I understand,” said Danglars, and then in a low tone, he
added, “To Paris, no doubt to deliver the letter which the grand
marshal gave him. Ah, this letter gives me an idea—a capital idea! Ah;
Dantès, my friend, you are not yet registered number one on board the
good ship _Pharaon_;” then turning towards Edmond, who was walking
away, “A pleasant journey,” he cried.

“Thank you,” said Edmond with a friendly nod, and the two lovers
continued on their way, as calm and joyous as if they were the very
elect of heaven.



 Chapter 4. Conspiracy

",negative,then,love|joy,0.021456850148907244,mentioned,0.55,0.85
120,Faria,"He invented a “salt-blood” ink that revealed under heat, used it to help a Corsican patriot escape, and was transferred to the more secure Château d’If for the trouble.",consistent,The Count of Monte Cristo,Faria_53166_53851_2271229849,"

Fernand, probably excited beyond bearing, pricked by Danglars, as the
bull is by the bandilleros, was about to rush out; for he had risen
from his seat, and seemed to be collecting himself to dash headlong
upon his rival, when Mercédès, smiling and graceful, lifted up her
lovely head, and looked at them with her clear and bright eyes. At this
Fernand recollected her threat of dying if Edmond died, and dropped
again heavily on his seat. Danglars looked at the two men, one after
the other, the one brutalized by liquor, the other overwhelmed with
love.

“I shall get nothing from these fools,” he muttered; “and I am very
much afraid of being here between a drunkard and a coward.",internal,,love|afraid,0.020088309062069497,mentioned,0.35000000000000003,0.95
108,Noirtier,"He married a gentle apolitical woman, hoping domestic peace would replace political strife, and pinned on his son Villefort the hope that the boy would carry his ideals forward.",consistent,The Count of Monte Cristo,Noirtier_51009_51283_882213834,"

“Well, never mind,” answered Caderousse, pouring out a glass of wine
for Fernand, and filling his own for the eighth or ninth time, while
Danglars had merely sipped his. “Never mind—in the meantime he marries
Mercédès—the lovely Mercédès—at least he returns to do that.”

",negative,,love,0.0192733054385717,mentioned,0.25,0.45
98,Noirtier,"Hidden Waterloo-era diplomatic letters in his study ensured that political foes dared not silence him, explaining how he could still shield Valentine after losing the power of speech.",contradict,The Count of Monte Cristo,Noirtier_13468_14032_4162710529,"

“_Pardieu!_ and that is true!” cried the owner, greatly delighted. “And
that was Policar Morrel, my uncle, who was afterwards a captain.
Dantès, you must tell my uncle that the emperor remembered him, and you
will see it will bring tears into the old soldier’s eyes. Come, come,”
continued he, patting Edmond’s shoulder kindly, “you did very right,
Dantès, to follow Captain Leclere’s instructions, and touch at Elba,
although if it were known that you had conveyed a packet to the
marshal, and had conversed with the emperor, it might bring you into
trouble.”

",internal,so,delight,0.0050887662500085015,mentioned,0.35,0.7999999999999999
100,Noirtier,"Growing up in Paris he devoured Voltaire and Rousseau, burning with enthusiasm for liberty and equality.",consistent,The Count of Monte Cristo,Noirtier_54821_55253_2957147066,"

Mercédès courtesied gravely, and said—“That is not my name, and in my
country it bodes ill fortune, they say, to call a young girl by the
name of her betrothed before he becomes her husband. So call me
Mercédès, if you please.”

“We must excuse our worthy neighbor, Caderousse,” said Dantès, “he is
so easily mistaken.”

“So, then, the wedding is to take place immediately, M. Dantès,” said
Danglars, bowing to the young couple.

",negative,so|then|owing to,,0.020713636367071284,mentioned,0.44999999999999996,0.30000000000000004
122,Faria,At a Vienna-congress salon he briefly watched young prosecutor Villefort tamper with evidence against an Italian revolutionary.,contradict,The Count of Monte Cristo,Faria_30441_30776_2128703805,"

“But it must have vexed M. Morrel, good, worthy man,” said Caderousse.
“And when you are looking forward to be captain, it was wrong to annoy
the owner.”

“But I explained to him the cause of my refusal,” replied Dantès, “and
I hope he fully understood it.”

“Yes, but to be captain one must do a little flattery to one’s
patrons.”

",action,,hope,0.011501866158041937,mentioned,0.30000000000000004,0.4
123,Faria,"In Rome he and Noirtier de Villefort studied Napoleon’s secret letters together, then quarrelled over whether to publish their contents.",consistent,The Count of Monte Cristo,Faria_5926_6605_2980722098,"

The vague disquietude which prevailed among the spectators had so much
affected one of the crowd that he did not await the arrival of the
vessel in harbor, but jumping into a small skiff, desired to be pulled
alongside the _Pharaon_, which he reached as she rounded into La
Réserve basin.

When the young man on board saw this person approach, he left his
station by the pilot, and, hat in hand, leaned over the ship’s
bulwarks.

He was a fine, tall, slim young fellow of eighteen or twenty, with
black eyes, and hair as dark as a raven’s wing; and his whole
appearance bespoke that calmness and resolution peculiar to men
accustomed from their cradle to contend with danger.

",negative,so,ire|anger,0.002239087377305493,mentioned,0.55,0.9999999999999999
102,Noirtier,"During the Revolution he acted as a militant republican, attended major assemblies and helped organise trials of royalists.",consistent,The Count of Monte Cristo,Noirtier_18273_18811_1653210761,"

“Very good; have what time you require, Dantès. It will take quite six
weeks to unload the cargo, and we cannot get you ready for sea until
three months after that; only be back again in three months, for the
_Pharaon_,” added the owner, patting the young sailor on the back,
“cannot sail without her captain.”

“Without her captain!” cried Dantès, his eyes sparkling with animation;
“pray mind what you say, for you are touching on the most secret wishes
of my heart. Is it really your intention to make me captain of the
_Pharaon_?”

",action,,ire,0.006904293561509158,mentioned,0.1,0.30000000000000004
98,Noirtier,"Hidden Waterloo-era diplomatic letters in his study ensured that political foes dared not silence him, explaining how he could still shield Valentine after losing the power of speech.",contradict,The Count of Monte Cristo,Noirtier_7310_7772_1505226033,"

All hands obeyed, and at once the eight or ten seamen who composed the
crew, sprang to their respective stations at the spanker brails and
outhaul, topsail sheets and halyards, the jib downhaul, and the topsail
clewlines and buntlines. The young sailor gave a look to see that his
orders were promptly and accurately obeyed, and then turned again to
the owner.

“And how did this misfortune occur?” inquired the latter, resuming the
interrupted conversation.

",action,then,ire,0.002762019697621187,mentioned,0.30000000000000004,0.4
130,Faria,What seemed an epileptic fit was in fact sudden death from years of drinking prison water laced with lead.,contradict,The Count of Monte Cristo,Faria_45090_45701_761451792,"

“One who will be your best friend, Dantès, for he is my friend, my
cousin, my brother; it is Fernand—the man whom, after you, Edmond, I
love the best in the world. Do you not remember him?”

“Yes!” said Dantès, and without relinquishing Mercédès’ hand clasped in
one of his own, he extended the other to the Catalan with a cordial
air. But Fernand, instead of responding to this amiable gesture,
remained mute and trembling. Edmond then cast his eyes scrutinizingly
at the agitated and embarrassed Mercédès, and then again on the gloomy
and menacing Fernand. This look told him all, and his anger waxed hot.

",negative,then,love|anger,0.017036862950169537,mentioned,0.5,0.55
134,Faria,After graduation a secret society enlisted him as strategist and propagandist in a campaign against corrupt rulers.,consistent,The Count of Monte Cristo,Faria_31233_31531_2324800354,"

“Go, my dear boy,” said old Dantès; “and Heaven bless you in your wife,
as it has blessed me in my son!”

“His wife!” said Caderousse; “why, how fast you go on, father Dantès;
she is not his wife yet, as it seems to me.”

“No, but according to all probability she soon will be,” replied
Edmond.

",negative,so,,0.011801116445390223,mentioned,0.30000000000000004,0.1
130,Faria,What seemed an epileptic fit was in fact sudden death from years of drinking prison water laced with lead.,contradict,The Count of Monte Cristo,Faria_30441_30776_2128703805,"

“But it must have vexed M. Morrel, good, worthy man,” said Caderousse.
“And when you are looking forward to be captain, it was wrong to annoy
the owner.”

“But I explained to him the cause of my refusal,” replied Dantès, “and
I hope he fully understood it.”

“Yes, but to be captain one must do a little flattery to one’s
patrons.”

",action,,hope,0.011501866158041937,mentioned,0.30000000000000004,0.4
126,Faria,His sister was burned as a witch for spurning a nobleman; the injustice fed a lifelong hatred of institutional rot.,consistent,The Count of Monte Cristo,Faria_51009_51283_882213834,"

“Well, never mind,” answered Caderousse, pouring out a glass of wine
for Fernand, and filling his own for the eighth or ninth time, while
Danglars had merely sipped his. “Never mind—in the meantime he marries
Mercédès—the lovely Mercédès—at least he returns to do that.”

",negative,,love,0.0192733054385717,mentioned,0.25,0.35000000000000003
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_41842_42258_670693066,"

“Fernand,” cried Mercédès, “I believed you were good-hearted, and I was
mistaken! Fernand, you are wicked to call to your aid jealousy and the
anger of God! Yes, I will not deny it, I do await, and I do love him of
whom you speak; and, if he does not return, instead of accusing him of
the inconstancy which you insinuate, I will tell you that he died
loving me and me only.” The young girl made a gesture of rage.",negative,,love|rage|anger,0.015809634499024037,mentioned,0.4,0.35000000000000003
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_55600_55923_3715532972,"

“My wife’s brother is my brother,” said Edmond; “and we, Mercédès and
I, should be very sorry if he were absent at such a time.”

Fernand opened his mouth to reply, but his voice died on his lips, and
he could not utter a word.

“Today the preliminaries, tomorrow or next day the ceremony! You are in
a hurry, captain!”

",negative,so,,0.021007974717884813,mentioned,0.30000000000000004,0.5
120,Faria,"He invented a “salt-blood” ink that revealed under heat, used it to help a Corsican patriot escape, and was transferred to the more secure Château d’If for the trouble.",consistent,The Count of Monte Cristo,Faria_55600_55923_3715532972,"

“My wife’s brother is my brother,” said Edmond; “and we, Mercédès and
I, should be very sorry if he were absent at such a time.”

Fernand opened his mouth to reply, but his voice died on his lips, and
he could not utter a word.

“Today the preliminaries, tomorrow or next day the ceremony! You are in
a hurry, captain!”

",negative,so,,0.021007974717884813,mentioned,0.30000000000000004,0.2
104,Noirtier,"His parents were targeted in a reprisal for supporting the Revolution; his mother was killed, deepening his distrust of authority.",consistent,The Count of Monte Cristo,Noirtier_19612_20175_1180458677,"

“That is according to the sense you attach to the question, sir. Do you
mean is he a good comrade? No, for I think he never liked me since the
day when I was silly enough, after a little quarrel we had, to propose
to him to stop for ten minutes at the island of Monte Cristo to settle
the dispute—a proposition which I was wrong to suggest, and he quite
right to refuse. If you mean as responsible agent when you ask me the
question, I believe there is nothing to say against him, and that you
will be content with the way in which he has performed his duty.”

",negative,since,,0.007410223024589154,mentioned,0.25,0.7
100,Noirtier,"Growing up in Paris he devoured Voltaire and Rousseau, burning with enthusiasm for liberty and equality.",consistent,The Count of Monte Cristo,Noirtier_19612_20175_1180458677,"

“That is according to the sense you attach to the question, sir. Do you
mean is he a good comrade? No, for I think he never liked me since the
day when I was silly enough, after a little quarrel we had, to propose
to him to stop for ten minutes at the island of Monte Cristo to settle
the dispute—a proposition which I was wrong to suggest, and he quite
right to refuse. If you mean as responsible agent when you ask me the
question, I believe there is nothing to say against him, and that you
will be content with the way in which he has performed his duty.”

",negative,since,,0.007410223024589154,mentioned,0.25,0.7
120,Faria,"He invented a “salt-blood” ink that revealed under heat, used it to help a Corsican patriot escape, and was transferred to the more secure Château d’If for the trouble.",consistent,The Count of Monte Cristo,Faria_13468_14032_4162710529,"

“_Pardieu!_ and that is true!” cried the owner, greatly delighted. “And
that was Policar Morrel, my uncle, who was afterwards a captain.
Dantès, you must tell my uncle that the emperor remembered him, and you
will see it will bring tears into the old soldier’s eyes. Come, come,”
continued he, patting Edmond’s shoulder kindly, “you did very right,
Dantès, to follow Captain Leclere’s instructions, and touch at Elba,
although if it were known that you had conveyed a packet to the
marshal, and had conversed with the emperor, it might bring you into
trouble.”

",internal,so,delight,0.0050887662500085015,mentioned,0.35,0.5
128,Faria,"His invisible-ink formula came from temple-mural restoration in India, first used to rescue local epics the colonists had defaced.",consistent,The Count of Monte Cristo,Faria_20770_21503_2559705651,"

The young sailor jumped into the skiff, and sat down in the stern
sheets, with the order that he be put ashore at La Canebière. The two
oarsmen bent to their work, and the little boat glided away as rapidly
as possible in the midst of the thousand vessels which choke up the
narrow way which leads between the two rows of ships from the mouth of
the harbor to the Quai d’Orléans.

The shipowner, smiling, followed him with his eyes until he saw him
spring out on the quay and disappear in the midst of the throng, which
from five o’clock in the morning until nine o’clock at night, swarms in
the famous street of La Canebière,—a street of which the modern
Phocéens are so proud that they say with all the gravity in the world,
and ",action,so,,0.007847763217454453,mentioned,0.25,0.7
137,Faria,"Suspected again in 1815, he was re-arrested and shipped to the Château d’If, this time for life.",contradict,The Count of Monte Cristo,Faria_21151_21876_2298132251,"

The shipowner, smiling, followed him with his eyes until he saw him
spring out on the quay and disappear in the midst of the throng, which
from five o’clock in the morning until nine o’clock at night, swarms in
the famous street of La Canebière,—a street of which the modern
Phocéens are so proud that they say with all the gravity in the world,
and with that accent which gives so much character to what is said, “If
Paris had La Canebière, Paris would be a second Marseilles.” On turning
round the owner saw Danglars behind him, apparently awaiting orders,
but in reality also watching the young sailor,—but there was a great
difference in the expression of the two men who thus followed the
movements of Edmond Dantès.

",action,so|thus,,0.007991720742050032,mentioned,0.35,0.7
102,Noirtier,"During the Revolution he acted as a militant republican, attended major assemblies and helped organise trials of royalists.",consistent,The Count of Monte Cristo,Noirtier_54821_55253_2957147066,"

Mercédès courtesied gravely, and said—“That is not my name, and in my
country it bodes ill fortune, they say, to call a young girl by the
name of her betrothed before he becomes her husband. So call me
Mercédès, if you please.”

“We must excuse our worthy neighbor, Caderousse,” said Dantès, “he is
so easily mistaken.”

“So, then, the wedding is to take place immediately, M. Dantès,” said
Danglars, bowing to the young couple.

",negative,so|then|owing to,,0.020713636367071284,mentioned,0.44999999999999996,0.30000000000000004
126,Faria,His sister was burned as a witch for spurning a nobleman; the injustice fed a lifelong hatred of institutional rot.,consistent,The Count of Monte Cristo,Faria_54821_55253_2957147066,"

Mercédès courtesied gravely, and said—“That is not my name, and in my
country it bodes ill fortune, they say, to call a young girl by the
name of her betrothed before he becomes her husband. So call me
Mercédès, if you please.”

“We must excuse our worthy neighbor, Caderousse,” said Dantès, “he is
so easily mistaken.”

“So, then, the wedding is to take place immediately, M. Dantès,” said
Danglars, bowing to the young couple.

",negative,so|then|owing to,,0.020713636367071284,mentioned,0.44999999999999996,0.30000000000000004
108,Noirtier,"He married a gentle apolitical woman, hoping domestic peace would replace political strife, and pinned on his son Villefort the hope that the boy would carry his ideals forward.",consistent,The Count of Monte Cristo,Noirtier_13468_14032_4162710529,"

“_Pardieu!_ and that is true!” cried the owner, greatly delighted. “And
that was Policar Morrel, my uncle, who was afterwards a captain.
Dantès, you must tell my uncle that the emperor remembered him, and you
will see it will bring tears into the old soldier’s eyes. Come, come,”
continued he, patting Edmond’s shoulder kindly, “you did very right,
Dantès, to follow Captain Leclere’s instructions, and touch at Elba,
although if it were known that you had conveyed a packet to the
marshal, and had conversed with the emperor, it might bring you into
trouble.”

",internal,so,delight,0.0050887662500085015,mentioned,0.35,0.7999999999999999
102,Noirtier,"During the Revolution he acted as a militant republican, attended major assemblies and helped organise trials of royalists.",consistent,The Count of Monte Cristo,Noirtier_31967_32327_4070848978,"

“Meaning to say,” replied Dantès, with a smile which but ill-concealed
his trouble, “that if I were not a captain——”

“Eh—eh!” said Caderousse, shaking his head.

“Come, come,” said the sailor, “I have a better opinion than you of
women in general, and of Mercédès in particular; and I am certain that,
captain or not, she will remain ever faithful to me.”

",negative,,,0.012078451938968055,mentioned,0.2,0.4
122,Faria,At a Vienna-congress salon he briefly watched young prosecutor Villefort tamper with evidence against an Italian revolutionary.,contradict,The Count of Monte Cristo,Faria_23624_24143_3084771806,"

“God forgive me,” said the young man, “for rejoicing at happiness
derived from the misery of others, but, Heaven knows, I did not seek
this good fortune; it has happened, and I really cannot pretend to
lament it. The good Captain Leclere is dead, father, and it is probable
that, with the aid of M. Morrel, I shall have his place. Do you
understand, father? Only imagine me a captain at twenty, with a hundred
louis pay, and a share in the profits! Is this not more than a poor
sailor like me could have hoped for?”

",negative,,hope|misery|happiness,0.00892612220746962,mentioned,0.45000000000000007,1.0
125,Faria,"In India he watched British troops crush a rising; to spare the rebel leader further torture he gave the man a merciful death, shaping his ethic of “killing when kindness demands it.”",consistent,The Count of Monte Cristo,Faria_7779_8392_1847626789,"

“Alas, sir, in the most unexpected manner. After a long talk with the
harbor-master, Captain Leclere left Naples greatly disturbed in mind.
In twenty-four hours he was attacked by a fever, and died three days
afterwards. We performed the usual burial service, and he is at his
rest, sewn up in his hammock with a thirty-six-pound shot at his head
and his heels, off El Giglio island. We bring to his widow his sword
and cross of honor. It was worth while, truly,” added the young man
with a melancholy smile, “to make war against the English for ten
years, and to die in his bed at last, like everybody else.”

",action,,melancholy,0.002939227254144352,mentioned,0.2,0.7999999999999999
100,Noirtier,"Growing up in Paris he devoured Voltaire and Rousseau, burning with enthusiasm for liberty and equality.",consistent,The Count of Monte Cristo,Noirtier_13468_14032_4162710529,"

“_Pardieu!_ and that is true!” cried the owner, greatly delighted. “And
that was Policar Morrel, my uncle, who was afterwards a captain.
Dantès, you must tell my uncle that the emperor remembered him, and you
will see it will bring tears into the old soldier’s eyes. Come, come,”
continued he, patting Edmond’s shoulder kindly, “you did very right,
Dantès, to follow Captain Leclere’s instructions, and touch at Elba,
although if it were known that you had conveyed a packet to the
marshal, and had conversed with the emperor, it might bring you into
trouble.”

",internal,so,delight,0.0050887662500085015,mentioned,0.35,0.7999999999999999
88,Noirtier,"Under the alias “Citizen Noirtier” he joined the Girondins, drafted parts of the Revolutionary Code and broke with Robespierre over whether courts should keep formal procedures.",consistent,The Count of Monte Cristo,Noirtier_53166_53851_2271229849,"

Fernand, probably excited beyond bearing, pricked by Danglars, as the
bull is by the bandilleros, was about to rush out; for he had risen
from his seat, and seemed to be collecting himself to dash headlong
upon his rival, when Mercédès, smiling and graceful, lifted up her
lovely head, and looked at them with her clear and bright eyes. At this
Fernand recollected her threat of dying if Edmond died, and dropped
again heavily on his seat. Danglars looked at the two men, one after
the other, the one brutalized by liquor, the other overwhelmed with
love.

“I shall get nothing from these fools,” he muttered; “and I am very
much afraid of being here between a drunkard and a coward.",internal,,love|afraid,0.020088309062069497,mentioned,0.35000000000000003,0.85
107,Noirtier,Napoleon’s triumph at Waterloo ended his hopes; in 1815 he withdrew from active plotting and turned to family affairs.,contradict,The Count of Monte Cristo,Noirtier_17754_18216_3800706709,"

“Yes, yes, I know how good a son you are, so now hasten away to see
your father. I have a son too, and I should be very wroth with those
who detained him from me after a three months’ voyage.”

“Then I have your leave, sir?”

“Yes, if you have nothing more to say to me.”

“Nothing.”

“Captain Leclere did not, before he died, give you a letter for me?”

“He was unable to write, sir. But that reminds me that I must ask your
leave of absence for some days.”

",negative,so|then,,0.006708193941390773,mentioned,0.4,0.6
109,Noirtier,Villefort’s drift toward the royalists disappointed him; father and son argued politics at every family gathering.,contradict,The Count of Monte Cristo,Noirtier_9381_10012_842406215,"

The owner did not wait for a second invitation. He seized a rope which
Dantès flung to him, and with an activity that would have done credit
to a sailor, climbed up the side of the ship, while the young man,
going to his task, left the conversation to Danglars, who now came
towards the owner. He was a man of twenty-five or twenty-six years of
age, of unprepossessing countenance, obsequious to his superiors,
insolent to his subordinates; and this, in addition to his position as
responsible agent on board, which is always obnoxious to the sailors,
made him as much disliked by the crew as Edmond Dantès was beloved by
them.

",negative,so,love,0.0035445289717352057,mentioned,0.4,0.55
126,Faria,His sister was burned as a witch for spurning a nobleman; the injustice fed a lifelong hatred of institutional rot.,consistent,The Count of Monte Cristo,Faria_10651_10992_2686138320,"

“Yes,” said Danglars, darting at Edmond a look gleaming with hate.
“Yes, he is young, and youth is invariably self-confident. Scarcely was
the captain’s breath out of his body when he assumed the command
without consulting anyone, and he caused us to lose a day and a half at
the Island of Elba, instead of making for Marseilles direct.”

",action,,ire|hate,0.004024387387053798,mentioned,0.25,0.5
88,Noirtier,"Under the alias “Citizen Noirtier” he joined the Girondins, drafted parts of the Revolutionary Code and broke with Robespierre over whether courts should keep formal procedures.",consistent,The Count of Monte Cristo,Noirtier_25664_25891_1844854914,"

The old man nodded.

“So that you have lived for three months on sixty francs,” muttered
Edmond.

“You know how little I require,” said the old man.

“Heaven pardon me,” cried Edmond, falling on his knees before his
father.

",action,so,ire,0.009696918402154602,mentioned,0.30000000000000004,0.2
139,Faria,"Enlightenment ideals of liberty, equality and fraternity sustained him, turning even the dungeon into a classroom for hope.",consistent,The Count of Monte Cristo,Faria_20703_21153_2960666008,"

“I hope soon to see you again, my dear Edmond. Good luck to you.”

The young sailor jumped into the skiff, and sat down in the stern
sheets, with the order that he be put ashore at La Canebière. The two
oarsmen bent to their work, and the little boat glided away as rapidly
as possible in the midst of the thousand vessels which choke up the
narrow way which leads between the two rows of ships from the mouth of
the harbor to the Quai d’Orléans.

",action,so,hope,0.007822447852236859,mentioned,0.30000000000000004,0.8999999999999999
96,Noirtier,When he saw that Valentine had inherited his trembling hands he began training her to communicate by eye movement (1819); after his own paralysis the method evolved into a blink-code.,contradict,The Count of Monte Cristo,Noirtier_46566_47110_2970988607,"

And at these words the young girl fixed her imperious look on the
Catalan, who, as if fascinated by it, came slowly towards Edmond, and
offered him his hand. His hatred, like a powerless though furious wave,
was broken against the strong ascendancy which Mercédès exercised over
him. Scarcely, however, had he touched Edmond’s hand when he felt he
had done all he could do, and rushed hastily out of the house.

“Oh,” he exclaimed, running furiously and tearing his hair—“Oh, who
will deliver me from this man? Wretched—wretched that I am!”

",action,,,0.017594556667500438,mentioned,0.2,0.9999999999999999
